ID,Topic ID,Topic Template ID,Duration,Technologies Topic - Topic → Created At,Technologies Topic - Topic → Created By ID,Technologies Topic - Topic → ID,Technologies Topic - Topic → Ordering,Technologies Topic - Topic → Parent ID,Technologies Topic - Topic → Tag Gable Topic,Technologies Topic - Topic → Title,Technologies Topic - Topic → Tree ID,Assignments Assignment Question Topic Mapping - Topic → Assignment Question ID,Assignments Assignment Question Topic Mapping - Topic → ID,Assignments Assignment Question Topic Mapping - Topic → Mandatory,Assignments Assignment Question Topic Mapping - Topic → Question Difficulty Type,Assignments Assignment Question Topic Mapping - Topic → Topic ID,Assignments Assignment Question Topic Mapping - Topic → Question Utility Type,Assignments Assignment Question Topic Mapping - Topic → Relevance,Assignments Assignment Question Topic Mapping - Topic → Main Topic,Assignments Assignment Question - Assignment Question → Created At,Assignments Assignment Question - Assignment Question → Created By ID,Assignments Assignment Question - Assignment Question → Deleted By ID,Assignments Assignment Question - Assignment Question → ID,Assignments Assignment Question - Assignment Question → Input,Assignments Assignment Question - Assignment Question → Peer Reviewed,Assignments Assignment Question - Assignment Question → Peer Reviewed By ID,Assignments Assignment Question - Assignment Question → Question For Assignment Type,Assignments Assignment Question - Assignment Question → Question Image,Assignments Assignment Question - Assignment Question → Question Text,Assignments Assignment Question - Assignment Question → Question Title,Assignments Assignment Question - Assignment Question → Question Type,Assignments Assignment Question - Assignment Question → Verified,Assignments Assignment Question - Assignment Question → Rating,Assignments Assignment Question - Assignment Question → Difficulty Type
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,10773,21882,false,2,2127,1,10,true,2023-10-18T17:22:43.537394+05:30,1510703,,10773,"Consist of the size of the tuple and the target tuple. The size of the tuple n should be always greater than or equal to 4 because we need to find out the last 4th element. 
<code>n>=4</code>",true,822046,{1},,"You are given a tuple of size 10, write a python program to get the 4<sup>th</sup>&nbsp;element from the last element of a tuple. Consider the input tuple name to be&nbsp;<code>&nbsp;input_tuple </code>and last 4th item name to be&nbsp;<code>item1.&nbsp;</code>",Tuple's 4th element.,3,true,0,2
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,10774,20908,false,2,2127,1,10,true,2023-10-18T17:42:02.388576+05:30,1510703,,10774,No input for this.,true,822046,{1},,"Write Python code to create a tuple named <code>student_info</code> with the elements &quot;John&quot;, 18, and 3.8, representing the name, age, and GPA of a student. Also Print the tuple. After this print the&nbsp;name, age &amp; gpa saperately.",Student's Information,3,true,0,2
129347,2127,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-05-16T15:21:16.320231+05:30,122302,2127,1019,,true,Tuples,1665,2731,6078,false,3,2127,2,10,true,2022-06-21T14:14:23.15414+05:30,714721,,2731,"The first line contains an integer, n, denoting the number of elements in the tuple.
The second line contains n space- separated integers describing the elements in tuple t.",true,14817,{1},,"Given an integer, n, and n space- separated integers as input, create a tuple, t, of those n integers. Then compute and print the result of hash(t).",Print Hash Value,3,true,0,3
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10131,22242,false,2,3612,2,10,true,2023-09-20T10:13:46.08381+05:30,822046,,10131,The input consists of a single line containing a sorted list of integers separated by spaces. The list may contain both positive and negative integers.,true,821571,{5},,"You are given an array nums that is sorted in non- decreasing order. Your task is to determine whether there are more positive integers or negative integers in the array. Specifically: If the number of positive integers in nums is greater than or equal to the number of negative integers, return the count of positive integers. If the number of negative integers in nums is greater than the number of positive integers, return the count of negative integers. Please note that zero (0) is not considered either positive or negative in this context.",Count of Numbers,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10069,22240,false,4,3612,2,10,true,2023-09-18T15:25:56.867946+05:30,822046,,10069,A non- negative integer represented as a string num.,true,1510703,{5},,"You are provided with a non- negative integer represented as a string called num. Your task is to find the minimum number of operations required to make num special. In each operation, you can remove any digit from num. A special integer is defined as an integer that is divisible by 25.",Divisible by 25,3,true,0,4
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10030,22236,false,2,3612,2,10,true,2023-09-16T06:45:03.765079+05:30,822046,,10030,"<b>User Task:</b>
Since this is a functional problem you don't have to take any input, you just need to complete the function maximumProduct(nums) which takes nums List as a parameter.
enter the values as space separated


A list of integers nums (3 <= len(nums) <= 10^4) representing the input numbers.",true,736014,{5},,"You are given an integer List <b>nums</b>, and your task is to find three numbers from the List whose product is maximum. Return the maximum product of those three numbers.",Product of Three,3,true,1392,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,4032,22098,false,2,3612,1,10,true,2022-09-07T13:11:31.188107+05:30,714721,,4032,"The first line contains the list elements separated by a space.

Constraints:
-100000<=element<=100000
len(list)<=100",true,14817,{1},,Write a program to get the smallest number from a list.,Smallest number in a list,3,true,880,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,11568,22034,false,4,3612,2,10,true,2023-11-24T12:38:22.049841+05:30,1541926,,11568,"The input consists of three lines.

The first line contains an integer n (1 <= n <= 1000), representing the length of the lists.
The second line contains space- separated integers representing the elements of list1.
The third line contains space- separated integers representing the elements of list2.",false,,{1},,"<p>You are given two lists of integers, <code>list1</code> and <code>list2</code>, both of the same length. Your task is to implement a function <code>merge_lists(list1, list2)</code> that merges the two lists in a specific way and returns merged_list. The merged list should contain elements from both lists, but with a twist:</p>

<ul>
	<li>If the element at the same index in both lists is <strong>even</strong>, add only the <strong>product</strong> of the two elements to the merged list.</li>
	<li>If the element at the same index in both lists is <strong>odd</strong>, add only the <strong>sum</strong> of the two elements to the merged list.</li>
</ul>",Merge List Twist,3,true,0,4
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,2664,15413,true,2,3612,2,10,true,2022-06-16T13:17:30.122497+05:30,714721,,2664,"The first line contains n. The second line contains an array A[] of n integers each separated by a space.

Constraints:
2<=n<=10
-100<=A[I]<=100",true,14817,{1},,"Given the participants&#39; score sheet for your University Sports Day, you are required to find the runner-up score. You are given n scores. Store them in a list and find the score of the runner-up.",Runner Up Score,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,4042,21922,false,2,3612,1,10,true,2022-09-08T15:14:46.82945+05:30,714721,,4042,"The first line contains elements of the list separated by a space.

Constraints:
-100000<=element<=100000",true,14817,{1},,Write a program to concatenate a list of multiple integers into a single integer.,List of numbers to single Integer,3,true,992,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,6365,21902,false,2,3612,2,10,true,2023-04-13T12:07:11.447771+05:30,701767,,6365,"Since this is a functional code you don't have to take any input, you just need to complete the function <code>get_common_elements(list1, list2)</code> which is taking two lists as parameter.",true,736014,"{1,2,3,4}",,Complete the function that takes two lists as input and returns a new list with all the common elements in the two lists.,common elements using function,3,true,764,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,2643,21895,false,2,3612,1,10,true,2022-06-14T22:51:49.282241+05:30,714721,,2643,"You don't have to take any input, complete the function <code>def sortfunc(l):</code>
Where <code>""l""</code> is a parameter.

Constraints:
-10^5<=n<=10^5",true,14817,{1},,"Input a list from the user, and return the list after sorting it in ascending order.",Sort a List of Integers in Ascending Order,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10740,21879,false,2,3612,2,10,true,2023-10-17T18:32:22.278299+05:30,1510703,,10740,"Input consists of 

 1)In the first line, enter size of the list.
2) In second line, enter the elements of the target list.
3)In the last line, enter the specific element to be removed respectively.",true,822046,{1},,Write a Python program to remove all occurrences of a specified element from a list and return the new_list.,Remove all occurrences,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10091,21705,false,4,3612,2,10,true,2023-09-18T23:58:54.168678+05:30,822046,,10091,"The input consists of two matrices represented as lists of lists. Each matrix is provided as separate input, and you'll be asked to input the number of rows and columns for each matrix.

Input for the first matrix
Matrix 1:
Enter the number of rows
Enter the number of columns
Enter the elements of the matrix row by row:


Input for the second matrix
Matrix 2:
Enter the number of row
Enter the number of columns
Enter the elements of the matrix row by row

",true,1541261,{1},,"Create a program that performs matrix multiplication using list comprehension. Given two matrices as lists of lists, use list comprehension to calculate their product efficiently.",List comprehension,3,true,0,4
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,842,21669,false,2,3612,1,10,true,2020-06-19T20:53:21.96163+05:30,26956,,842,"<b>User Task:</b>
Since this will be a functional problem, you don't have to take input. You just have to complete the function:- <b>OddAndEven()</b> that takes the list and the integer N as parameter.

Constraints:-
1 <= N <= 100
1 <= Alist[i] <= 100",true,664,"{1,2,3,4}",,"Given a list of N integers, your task is to increment every even integer by 1 and decrement every odd integer by 1",Odd and even- python,3,true,1388,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10735,20884,false,2,3612,1,10,true,2023-10-17T17:29:17.289546+05:30,1510703,,10735,The size of the list<code> n </code>and the target list.,true,821571,{1},,Write a Python program to remove duplicates from a list and returns unique_list,Remove duplicates!!,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10732,20881,false,2,3612,1,10,true,2023-10-17T16:51:36.960414+05:30,1510703,,10732,A size of the list and a list of integer representing the target list.,true,821571,{1},,"You are given a list in python, you need to find the Maximum and Minimum Element in a list and return max_element and&nbsp;min_element",Maximum and Minimum,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10742,20887,false,2,3612,2,10,true,2023-10-17T18:45:12.794951+05:30,1510703,,10742,Input consist of the size of the n and the elements of the target list.,true,822046,{1},,"Write a Python function that takes a list of numbers as input and returns the sum of all even numbers in the list.<strong> </strong><strong>The size of the list is n, followed by the values of the elements of the list of type integer. &nbsp;</strong>",Sum of even numbers.,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,10738,20886,false,2,3612,2,10,true,2023-10-17T18:01:19.080937+05:30,1510703,,10738,The size of the list <code>n</code> and the target list.,true,822046,{1},,"Write a program to check if the given list is a palindrome list.<br />
<br />
Hint: Palindrome sequence that reads the same backward as forwards.",Check for Palindrome,3,true,0,2
131034,3612,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2023-03-28T23:59:21.888119+05:30,701767,3612,2300,,true,Python lists,2376,4034,15410,true,1,3612,2,10,true,2022-09-07T14:59:09.009522+05:30,714721,,4034,"The first line contains the list elements separated by a space.

Constraints:
-100000<=element<=100000
len(list)<=100",true,14817,{1},,Write a program to find the second largest number in a list.,Second largest number in a list,3,true,1307,1
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,11549,22037,false,3,4057,1,10,true,2023-11-23T10:57:33.972867+05:30,1541261,,11549,"Input the total number of books to be stored in the first line
and the capacity of each shelf in the second line.",true,1493278,{1},,"You&#39;re developing a program for a digital library that organizes books on different shelves. Each shelf can contain a certain number of books, and the library wants to categorize these books using a recursive algorithm to determine the number of shelves required. Your task is to create a Python program that uses recursion to calculate the minimum number of shelves needed to store a given number of books based on the shelf capacity.",Recursive Shelf Allocation for Books,3,true,1365,3
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,11546,22012,false,2,4057,2,10,true,2023-11-23T10:25:30.073408+05:30,1541261,,11546,Input a starting number for the countdown challenge.,true,1493278,{1},,"You&#39;re helping to organize an event where attendees participate in a game called &quot;Countdown Challenge. &quot; In this game, players have to count down from a given number to zero in a sequential manner. Your task is to create a Python program using recursion that assists the players by displaying the countdown sequence based on their input.",Recursive Countdown Game Assistant,3,true,0,2
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,10804,20929,false,3,4057,2,10,true,2023-10-20T01:22:58.44979+05:30,822046,,10804,Input contains only one integer n. (1 <= n <= 15).,true,1510703,{1},,"Suppose you have n integers labeled 1 through n. A permutation of those n integers perm (1- indexed) is considered a Perfect arrangement if for every i (1 &lt;= i &lt;= n), either of the following is true:
<ul>
	<li>perm[i] is divisible by i.</li>
	<li>i is divisible by perm[i].</li>
</ul>
Given an integer n, determine the number of the Perfect arrangements that you can construct.",Perfect!,3,true,0,3
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,10163,20928,false,4,4057,2,10,true,2023-09-22T03:49:17.180357+05:30,822046,,10163,"The input consists of a 2D board represented as a list of lists, board, where each inner list represents a row of characters. The board can contain letters (uppercase or lowercase) and other characters.

The input also includes a string, word, representing the word you want to search for on the board.",true,1510703,"{1,2,3,4}",,"Given a 2D board of letters and a word, write a Python function to determine if the word exists on the board. The word can be constructed from letters of sequentially adjacent cells (horizontally or vertically).",Recursion game,3,true,0,4
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,10162,20927,false,2,4057,1,10,true,2023-09-22T02:37:35.120506+05:30,822046,,10162,"The input is a single string s, which is the string you want to reverse.",true,1510703,{1},,Write a Python function to reverse a string using recursion.,Reverse a String Using Recursion,3,true,0,2
172068,4057,489,0 years 0 mons 0 days 0 hours 0 mins 0.0 secs,2023-10-10T10:11:27.367312+05:30,232969,4057,2682,,true,Recursion in python,2741,10805,20930,false,2,4057,1,10,true,2023-10-20T01:33:06.346563+05:30,822046,,10805,"<b>User Task:</b>
Since this will be a functional problem, you don't have to take input. You have to complete the function <b>faultyCalc()</b> that takes the 2 integers ""X"" and ""Y"" as the parameter.

",true,1510703,{1},,"There is a calculator that has the integer startValue on its display initially. In one operation, You can
<ul>
	<li>Multiply the number on display by 2.</li>
	<li>Subtract 1 from the number on display.</li>
</ul>
Given two integers <strong>startValue as X&nbsp;</strong>and <strong>target as Y</strong>, return the minimum number of operations needed to display the target on the calculator.<br />
<br />
&nbsp;",Reach the Target,3,true,0,2
129353,2210,489,0 years 0 mons 0 days 1 hours 0 mins 0.0 secs,2022-07-04T13:41:32.153491+05:30,14817,2210,1086,,true,Python Function,1728,6560,16622,true,3,2210,3,10,true,2023-05-01T02:52:35.260417+05:30,822046,,6560,"In the first line, enter the first positive integer L, where L represents the lower limit of the range.
In the second line, enter the second positive integer R,  where R represents the upper limit of the range.
",true,701767,"{3,4}",,"Given two integers L and R, where L and R represent the lower and upper limits of a range, find the count of lucky numbers in that range. A lucky number is defined as a number whose last digit is 7, 2, or 9. Please calculate the number of lucky numbers in the range L to R. Constraints : 1 &lt;= L &lt;= R &lt;= 100000",Newton's Lucky Number,3,true,1655,3
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,10063,22062,false,4,2312,2,10,true,2023-09-18T04:39:39.857942+05:30,822046,,10063,"A string containing the encoded message.
An integer representing the shift value used for the cipher.",true,1541261,{1},,You stumble upon a mysterious ancient scroll in an old library that contains a secret message. The message appears to be encoded using a simple cipher. Each letter of the alphabet is shifted by a certain number of positions. Write a Python function called decode_cipher that takes a string and an integer as input. The integer represents the shift value used for the cipher. The function should decode the message and return the original message.,Cypher,3,true,0,4
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,11492,21950,false,2,2312,2,10,true,2023-11-21T17:19:12.999373+05:30,1541261,,11492,"The first line indicates the distance to be traveled in kilometers
The second line indicates the spacecraft's speed in kilometers per hour.",true,1493278,{1},,You&#39;re working on a simulation program for a space mission. The program needs to calculate the time taken for a spacecraft to reach its destination based on the distance to be traveled and the spacecraft&#39;s speed. Your task is to create a Python program that defines a function to calculate the time taken for the spacecraft to reach its destination. The function will take two arguments: the distance to be traveled (in kilometers) and the speed of the spacecraft (in kilometers per hour),Spacecraft Travel Time Calculator,3,true,0,2
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,11517,21970,false,3,2312,1,10,true,2023-11-22T12:10:02.032062+05:30,1541261,,11517,"input the number of students present in the first line
and the total number of students in the class for the day's attendance in the second line.",true,1493278,{1},,"You&#39;re developing a program for a classroom attendance system. The program needs to track students&#39; attendance by taking input for the number of students present and absent for the day. Your task is to create a function that takes these inputs and calculates the attendance percentage. Additionally, based on the attendance percentage, the function should determine if the day&#39;s attendance is satisfactory or unsatisfactory.<br />
<br />
<strong>calculates the attendance percentage by dividing the number of present students by the total number of students and then multiplying the result by 100 to obtain the percentage.</strong>",Attendance Analyzer,3,true,0,3
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,11516,21968,false,3,2312,2,10,true,2023-11-22T11:13:24.841278+05:30,1541261,,11516,"In the first line input the price of an item, 
In the second line input the quantity purchased,
and in the third line input a discount percentage (if any) to calculate the total cost of the purchase.",true,1493278,{1},,"You&#39;re developing a simple program to calculate the total cost of a customer&#39;s purchase at a store. The program should accept inputs for the item price, quantity, and a discount (if any). Your task is to create a function that calculates the total cost based on these inputs. If a discount is provided, the function should consider it in the calculation.<br />
<br />
<strong>Predefined Constraints:</strong><br />
total cost is the product of price of the item and the quantity,<br />
and&nbsp;discounted amount is the product of the total cost by the discount percentage (converted to a fraction by dividing by 100).<br />
<br />
&nbsp;",Purchase Cost Calculator with Discounts,3,true,0,3
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,11491,21948,false,4,2312,2,10,true,2023-11-21T16:42:21.495052+05:30,1541261,,11491,"Input the employee's basic salary in the first line,
the number of days worked in a month in the second line, 
and any additional deductions to calculate the net salary in the third line.",true,1493278,{1},,"You&#39;re developing a program for a company that manages employee salaries. Your task is to create a Python program that calculates the net salary of an employee based on their basic salary, the number of days worked in a month, and any deductions. Create a function that takes these parameters as arguments and calculates the net salary after deducting a fixed amount for taxes and any additional deductions.<br />
<br />
<strong>Predefined constraints:</strong><br />
<strong>Tax rate (15%)<br />
fixed_tax_amount = basic_salary * tax_rate<br />
total_deductions = fixed_tax_amount + deductions<br />
daily_salary = basic_salary / 30 (Considering a month has 30 days)</strong>",Employee Net Salary Calculator,3,true,0,4
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,10062,21943,false,3,2312,2,10,true,2023-09-18T04:09:41.840443+05:30,822046,,10062,Should be space separated array of integers. ,true,1510703,{1},,"Given an array of integers arr, return true if we can partition the array into three non-empty parts with equal sums.",Three Sum II,3,true,0,3
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,6759,21931,false,4,2312,3,10,true,2023-05-12T15:49:20.184379+05:30,701767,,6759,"A List of Integers separated by space, which represents the houses with different colors.",true,736014,"{3,4}",,"There are n houses evenly lined up on the street, and each house is beautifully painted. Given an array of house colors, find the maximum distance between two houses with different colors. The distance between two houses is the absolute difference between their indices. For example, if the ith house and the jth house have different colors, the distance between them is abs(i- j). Constraints: 1)Lenght of the list should be greater than 2 and less than 100 2)List elements should be in the range of 0 to 100 3)List should not have all the same elements (eg: 1 1 1) If the above constraints are not met, then Print(&quot;Invalid input&quot;)",Different Color Houses,3,true,1777,4
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,11500,21964,false,2,2312,2,10,true,2023-11-21T22:06:19.079285+05:30,1541261,,11500,"input the quantity and price of three different beverages to calculate the total cost of the order.
The first line contains the quantity of beverage 1
The second line contains the price of the beverage 1
The third line contains the quantity of beverage 2
The fourth line contains the price of the beverage 2
the fifth line contains the quantity of the beverage 3
the sixth line contains the price of the beverage 3",true,1493278,{1},,"You&#39;re developing a program for a small caf&eacute; that offers various beverages. The program uses functions to calculate the total cost of a customer&#39;s order based on the quantity of beverages and their respective prices. Your task is to create a Python program that defines a function to calculate the total cost and takes inputs from the user for the quantity and price of each beverage. The program should then display the total cost.<br />
<br />
calculate the total cost of an order by multiplying the quantity of each beverage by its respective price and summing up these individual costs for all beverages included in the order.",Café Order Total Calculator,3,true,0,2
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,10161,21888,false,4,2312,2,10,true,2023-09-22T02:07:43.842701+05:30,822046,,10161,"The input consists of two integers, n and k, where n (1 <= n <= 10) represents the range of numbers from 1 to n, and k (1 <= k <= n!) represents the position of the desired permutation.",true,1510703,"{1,2,3,4}",,"Write a Python function kth_permutation(n, k) that returns the kth lexicographically smallest permutation of the numbers from 1 to n.",Kth Smallest Permutation,3,true,1668,4
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,7339,21698,false,3,2312,3,10,true,2023-05-12T22:41:54.718767+05:30,701767,,7339,"In the first line ,enter a string ",true,708031,"{3,4}",,"Create a function that takes a string and censors words over four characters with <code>*</code>. Constraints Don&#39;t censor words with exactly four characters. If all words have four characters or less, return the original string. The amount of<code><strong>&nbsp; *&nbsp;</strong></code><strong>&nbsp;</strong>is the same as the length of the word. If a word contains special characters, it should preserve them and only censors the alphanumeric characters.<br />
<br />
Special characters - eg: ! @ # $ % ^ &amp; * ( ) _ + - = { } [ ] | \ : ; &quot; &#39; &lt; &gt; , . ? / Space character Unicode characters such as &copy;, &reg;, &trade;, and &euro; Alphanumeric characters are characters that are either alphabets (a-z, A-Z) or numeric digits",Censor Words Longer Than Four Characters,3,true,1541,3
136626,2312,489,0 years 0 mons 0 days 0 hours 30 mins 0.0 secs,2022-08-03T19:53:15.008425+05:30,14817,2312,1168,2210,true,Python Function Parameters and Arguments,1728,6373,15809,false,2,2312,1,10,true,2023-04-14T09:38:30.14921+05:30,701767,,6373,"
In the first line, enter the price of the cooldrink per liter.

In the second line, enter the liters of cooldrinks that has to be packed with space separated. 


",true,736014,{5},,"Write a function where the first argument should be the price per litre for the cold drinks brand, and the last k number of elements should be a variable number of arguments, each denoting the litres of cold drinks to be packed.<br />
The function should print a formatted string of the Total payable amount for <code><strong>&#39;X&#39;</strong></code> ltr of the drink Apna Kola is <code><strong>X*price_per_litter</strong></code> for each of the variable length argument.<br />
<br />
Note: You dont have to write code for taking input,complete function code&nbsp;<code><strong>print_bill(per_litter,*args):</strong></code>",Apna Kola Function,3,true,1162,2
129349,2206,489,0 years 0 mons 0 days 0 hours 10 mins 0.0 secs,2022-07-04T13:38:52.508045+05:30,14817,2206,1082,,true,Python Strings,1724,6364,21901,false,2,2206,1,10,true,2023-04-13T10:49:53.15494+05:30,701767,,6364,The first line of the input contains a string,true,736014,{1},,"Write a function that takes a string as input and returns <strong>&quot;True&quot;&nbsp;</strong>if the string is a palindrome (reads the same backwards as forwards), and <strong>&quot;False&quot;&nbsp;</strong>otherwise.&nbsp;<br />
<br />
Note: You dont have to write code for taking input,complete function code&nbsp;<code><strong>is_palindrome(string):</strong></code>",Palindrome function,3,true,0,2
129349,2206,489,0 years 0 mons 0 days 0 hours 10 mins 0.0 secs,2022-07-04T13:38:52.508045+05:30,14817,2206,1082,,true,Python Strings,1724,9992,19788,false,2,2206,1,0,true,2023-09-14T07:59:56.327005+05:30,822046,,9992,"A string original_string containing only lowercase letters (a- z).
A character target_char replace.
A character replacement_char to replace target_char with.",false,1541261,{1},,"In the town of Pythonsville, there was a string with repeated characters. Your task is to replace them with a different character.",Pythonsville,3,true,0,2
129349,2206,489,0 years 0 mons 0 days 0 hours 10 mins 0.0 secs,2022-07-04T13:38:52.508045+05:30,14817,2206,1082,,true,Python Strings,1724,2678,8870,false,1,2206,1,10,true,2022-06-17T11:39:28.635539+05:30,714721,,2678,The one line contains a string consisting of space separated words.,true,14817,{1},,You are given a string. Split the string on a &quot; &quot; (space) delimiter and join using a - hyphen.,String Split and Join,3,true,0,1
129367,2216,489,0 years 0 mons 0 days 1 hours 30 mins 0.0 secs,2022-07-04T13:50:47.353897+05:30,14817,2216,1092,,true,Inheritance in Python OOPs,1734,11708,22302,false,3,2216,2,10,true,2023-11-30T17:10:15.200455+05:30,1541261,,11708,No specific user input is required. The functions will utilize the smart_gadget instance to perform actions according to each scenario.,false,,{1},,"<p>You&#39;re tasked with implementing a program that simulates the actions of a Smart Gadget navigating through various scenarios using its inherited abilities from the <code>MusicPlayer</code> and <code>Phone</code> classes. The scenarios are outlined below:</p>

<ol>
	<li>
	<p><strong>Scenario 1: The Park Serenade</strong> Create a function <code>park_serenade()</code> that utilizes the Smart Gadget&#39;s ability to play music.</p>
	</li>
	<li>
	<p><strong>Scenario 2: Emergency Communication</strong> Implement a function <code>emergency_communication()</code> that demonstrates the Smart Gadget&#39;s capability to make a phone call in an emergency.</p>
	</li>
	<li>
	<p><strong>Scenario 3: Tech Expo Exploration</strong> Develop a function <code>tech_expo_exploration()</code> that combines the Smart Gadget&#39;s musical prowess and communication skills to play music and make a phone call simultaneously while exploring a tech expo.</p>
	</li>
</ol>

<p>Your task is to complete the missing parts of the code by implementing the functions <code>park_serenade()</code>, <code>emergency_communication()</code>, and <code>tech_expo_exploration()</code> using the <code>smart_gadget</code> instance created from the <code>SmartDevice</code> class. Ensure each function performs the corresponding action mentioned in the scenarios.</p>",Smart Gadget Scenarios,3,true,0,3
